chid,n_tested,n_positive,S_c,ci_lower,ci_upper,raw_rate,n_mechanisms,mechanism_details,tcpl_binary_compliant,tcpl_ternary_compliant
25272.0,9,9,0.21666666666666667,0.03333333333333333,0.5,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 0, 'score': 0.03333333333333333}, 'NR': {'n_tested': 29, 'n_positive': 3, 'score': 0.11666666666666667}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1
47033.0,9,9,0.09218559218559219,0.038461538461538464,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 20, 'n_positive': 1, 'score': 0.07142857142857142}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
37712.0,9,9,0.10098114169215087,0.020833333333333332,0.25,1.0,3,"{'GENERAL': {'n_tested': 108, 'n_positive': 3, 'score': 0.03211009174311927}, 'NR': {'n_tested': 215, 'n_positive': 4, 'score': 0.020833333333333332}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",0,1
42507.0,9,9,0.07375241246208987,0.016129032258064516,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 30, 'n_positive': 0, 'score': 0.016129032258064516}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
32416.0,9,9,0.3237100737100737,0.04545454545454545,0.75,1.0,3,"{'GENERAL': {'n_tested': 32, 'n_positive': 1, 'score': 0.045454545454545456}, 'NR': {'n_tested': 36, 'n_positive': 6, 'score': 0.17567567567567569}, 'SR': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}}",1,1
40747.0,9,9,0.14821004159239454,0.020833333333333332,0.25,1.0,3,"{'GENERAL': {'n_tested': 119, 'n_positive': 2, 'score': 0.020833333333333332}, 'NR': {'n_tested': 186, 'n_positive': 32, 'score': 0.17379679144385027}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
20894.0,9,9,0.3164303387894937,0.05786067757898744,0.6986486486486487,1.0,4,"{'GENERAL': {'n_tested': 110, 'n_positive': 10, 'score': 0.0945945945945946}, 'NR': {'n_tested': 212, 'n_positive': 4, 'score': 0.02112676056338028}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1
41512.0,9,9,0.13403263403263402,0.038461538461538464,0.19696969696969693,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 32, 'n_positive': 6, 'score': 0.19696969696969696}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
21286.0,9,9,0.09682887913841245,0.018657758276824893,0.19510869565217392,1.0,4,"{'GENERAL': {'n_tested': 114, 'n_positive': 3, 'score': 0.030434782608695653}, 'NR': {'n_tested': 217, 'n_positive': 1, 'score': 0.006880733944954129}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1
41346.0,9,9,0.14354395604395603,0.017857142857142856,0.2692307692307692,1.0,2,"{'GENERAL': {'n_tested': 12, 'n_positive': 3, 'score': 0.2692307692307692}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}}",1,1
32559.0,9,9,0.10719339622641509,0.0821933962264151,0.125,1.0,4,"{'GENERAL': {'n_tested': 52, 'n_positive': 5, 'score': 0.10377358490566038}, 'NEURO': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'CYTO': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'NR': {'n_tested': 59, 'n_positive': 4, 'score': 0.075}}",0,1
20591.0,9,9,0.060069444444444446,0.03333333333333333,0.10000000000000002,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 0, 'score': 0.03333333333333333}, 'NR': {'n_tested': 31, 'n_positive': 1, 'score': 0.046875}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1
20354.0,9,9,0.05153019023986766,0.016129032258064516,0.10000000000000002,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 30, 'n_positive': 0, 'score': 0.016129032258064516}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1
21031.0,9,9,0.4777777777777778,0.18333333333333332,0.9,1.0,3,"{'GENERAL': {'n_tested': 9, 'n_positive': 3, 'score': 0.35}, 'NR': {'n_tested': 29, 'n_positive': 5, 'score': 0.18333333333333332}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,2
27877.0,9,9,0.369949494949495,0.06818181818181818,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 11, 'n_positive': 2, 'score': 0.20833333333333334}, 'NR': {'n_tested': 21, 'n_positive': 1, 'score': 0.06818181818181818}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
47391.0,9,9,0.38791361454912854,0.10630841121495327,0.7274774774774775,1.0,4,"{'GENERAL': {'n_tested': 110, 'n_positive': 45, 'score': 0.4099099099099099}, 'NR': {'n_tested': 213, 'n_positive': 12, 'score': 0.05841121495327103}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
20299.0,9,9,0.145941932355437,0.04188386471087405,0.25,1.0,4,"{'GENERAL': {'n_tested': 112, 'n_positive': 2, 'score': 0.022123893805309734}, 'NR': {'n_tested': 218, 'n_positive': 13, 'score': 0.06164383561643835}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
32514.0,9,9,0.12522522522522522,0.07545045045045046,0.20833333333333334,1.0,4,"{'GENERAL': {'n_tested': 110, 'n_positive': 7, 'score': 0.06756756756756757}, 'NR': {'n_tested': 209, 'n_positive': 17, 'score': 0.08333333333333333}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,1
25892.0,9,9,0.34986559139784945,0.07459677419354838,0.7333333333333334,1.0,4,"{'GENERAL': {'n_tested': 14, 'n_positive': 3, 'score': 0.23333333333333334}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 30, 'n_positive': 0, 'score': 0.016129032258064516}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1
23523.0,9,9,0.3439075630252101,0.09852941176470588,0.7331932773109244,1.0,4,"{'GENERAL': {'n_tested': 16, 'n_positive': 2, 'score': 0.14705882352941177}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 29, 'n_positive': 1, 'score': 0.05}, 'SR': {'n_tested': 6, 'n_positive': 6, 'score': 0.9285714285714286}}",1,1
42335.0,9,9,0.07358440170940171,0.015625,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 31, 'n_positive': 0, 'score': 0.015625}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
36105.0,9,9,0.07393162393162393,0.016666666666666666,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 29, 'n_positive': 0, 'score': 0.016666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
44828.0,9,9,0.09441773504273504,0.038461538461538464,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 31, 'n_positive': 2, 'score': 0.078125}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
29133.0,9,9,0.14583333333333334,0.03333333333333333,0.3,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 0, 'score': 0.03333333333333333}, 'NR': {'n_tested': 23, 'n_positive': 2, 'score': 0.10416666666666667}, 'SR': {'n_tested': 4, 'n_positive': 1, 'score': 0.3}}",1,1
47322.0,9,9,0.15224862529457972,0.05449725058915947,0.25,1.0,4,"{'GENERAL': {'n_tested': 113, 'n_positive': 2, 'score': 0.021929824561403508}, 'NR': {'n_tested': 200, 'n_positive': 17, 'score': 0.08706467661691543}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
38830.0,9,9,0.0952577888061759,0.038461538461538464,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 30, 'n_positive': 2, 'score': 0.08064516129032258}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
27837.0,9,9,0.1121376811594203,0.04927536231884058,0.20380434782608697,1.0,4,"{'GENERAL': {'n_tested': 14, 'n_positive': 0, 'score': 0.03333333333333333}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 22, 'n_positive': 1, 'score': 0.06521739130434782}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1
26238.0,9,9,0.0845051006341329,0.038461538461538464,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 30, 'n_positive': 1, 'score': 0.04838709677419355}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
29649.0,9,9,0.18706293706293706,0.022727272727272724,0.5,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 21, 'n_positive': 0, 'score': 0.022727272727272728}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1
45400.0,9,9,0.05169082125603865,0.021739130434782608,0.10000000000000002,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 0, 'score': 0.03333333333333333}, 'NR': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1
48199.0,9,9,0.3379784466740989,0.06521739130434782,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 1, 'score': 0.11538461538461539}, 'NR': {'n_tested': 22, 'n_positive': 1, 'score': 0.06521739130434782}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
47307.0,9,9,0.3027539806161301,0.06384129456559363,0.6469907407407408,1.0,4,"{'GENERAL': {'n_tested': 107, 'n_positive': 9, 'score': 0.08796296296296297}, 'NR': {'n_tested': 213, 'n_positive': 8, 'score': 0.0397196261682243}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
41709.0,9,9,0.5455246913580246,0.24074074074074073,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 7, 'n_positive': 4, 'score': 0.5625}, 'NR': {'n_tested': 26, 'n_positive': 6, 'score': 0.24074074074074073}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2
24985.0,9,9,0.0956726615879997,0.016345323175999373,0.19275210084033614,1.0,4,"{'GENERAL': {'n_tested': 118, 'n_positive': 2, 'score': 0.02100840336134454}, 'NR': {'n_tested': 213, 'n_positive': 2, 'score': 0.011682242990654205}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1
20466.0,9,9,0.05169082125603865,0.021739130434782608,0.10000000000000002,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 0, 'score': 0.03333333333333333}, 'NR': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1
41097.0,9,9,0.3342775581906017,0.031818181818181815,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 109, 'n_positive': 3, 'score': 0.031818181818181815}, 'NR': {'n_tested': 206, 'n_positive': 28, 'score': 0.13768115942028986}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
38810.0,9,9,0.07375241246208987,0.016129032258064516,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 30, 'n_positive': 0, 'score': 0.016129032258064516}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
38924.0,9,9,0.15317411083540117,0.09801488833746898,0.21634615384615385,1.0,4,"{'GENERAL': {'n_tested': 12, 'n_positive': 1, 'score': 0.11538461538461539}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 30, 'n_positive': 2, 'score': 0.08064516129032258}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
26769.0,9,9,0.04125740160222919,0.008620689655172414,0.10000000000000002,1.0,3,"{'GENERAL': {'n_tested': 32, 'n_positive': 0, 'score': 0.015151515151515152}, 'NR': {'n_tested': 57, 'n_positive': 0, 'score': 0.008620689655172414}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1
21931.0,9,9,0.051461038961038964,0.008928571428571428,0.10000000000000002,1.0,3,"{'GENERAL': {'n_tested': 32, 'n_positive': 1, 'score': 0.045454545454545456}, 'NR': {'n_tested': 55, 'n_positive': 0, 'score': 0.008928571428571428}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1
41184.0,9,9,0.07358440170940171,0.015625,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 31, 'n_positive': 0, 'score': 0.015625}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
20679.0,9,9,0.13559724411039722,0.02119448822079444,0.25,1.0,4,"{'GENERAL': {'n_tested': 112, 'n_positive': 3, 'score': 0.030973451327433628}, 'NR': {'n_tested': 218, 'n_positive': 2, 'score': 0.01141552511415525}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
20293.0,9,9,0.30243083400160387,0.0298616680032077,0.684698275862069,1.0,4,"{'GENERAL': {'n_tested': 115, 'n_positive': 4, 'score': 0.03879310344827586}, 'NR': {'n_tested': 214, 'n_positive': 4, 'score': 0.020930232558139535}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1
41920.0,9,9,0.11068376068376069,0.05000000000000001,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 1, 'score': 0.11538461538461539}, 'NR': {'n_tested': 29, 'n_positive': 1, 'score': 0.05}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
42061.0,9,9,0.09396135265700482,0.05000000000000001,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 22, 'n_positive': 1, 'score': 0.06521739130434782}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
21460.0,9,9,0.26136363636363635,0.13636363636363635,0.38636363636363635,1.0,2,"{'GENERAL': {'n_tested': 10, 'n_positive': 1, 'score': 0.13636363636363635}, 'NR': {'n_tested': 21, 'n_positive': 8, 'score': 0.38636363636363635}}",1,1
20616.0,9,9,0.08847886980879309,0.021739130434782608,0.21428571428571427,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 0, 'score': 0.029411764705882353}, 'NR': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'SR': {'n_tested': 6, 'n_positive': 1, 'score': 0.21428571428571427}}",0,1
32537.0,9,9,0.5322157931870121,0.2727649197073575,0.7916666666666667,1.0,4,"{'GENERAL': {'n_tested': 102, 'n_positive': 12, 'score': 0.12135922330097088}, 'NR': {'n_tested': 210, 'n_positive': 89, 'score': 0.42417061611374407}, 'MET': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2
47357.0,9,9,0.38113425925925926,0.1684027777777778,0.7,1.0,4,"{'GENERAL': {'n_tested': 114, 'n_positive': 34, 'score': 0.3}, 'NR': {'n_tested': 215, 'n_positive': 30, 'score': 0.1412037037037037}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2
26033.0,9,9,0.10964209401709402,0.046875,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 1, 'score': 0.11538461538461539}, 'NR': {'n_tested': 31, 'n_positive': 1, 'score': 0.046875}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
44202.0,9,9,0.08030527746879247,0.02586206896551724,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 30, 'n_positive': 1, 'score': 0.04838709677419355}, 'NR': {'n_tested': 57, 'n_positive': 1, 'score': 0.02586206896551724}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
27333.0,9,9,0.1329861111111111,0.03333333333333333,0.265625,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 0, 'score': 0.03333333333333333}, 'NR': {'n_tested': 31, 'n_positive': 8, 'score': 0.265625}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,1
20843.0,9,9,0.3310899374873966,0.25862068965517243,0.375,1.0,3,"{'GENERAL': {'n_tested': 28, 'n_positive': 7, 'score': 0.25862068965517243}, 'NR': {'n_tested': 56, 'n_positive': 20, 'score': 0.35964912280701755}, 'SR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}}",1,2
41487.0,9,9,0.07450944657068222,0.00847457627118644,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 30, 'n_positive': 1, 'score': 0.04838709677419355}, 'NR': {'n_tested': 58, 'n_positive': 0, 'score': 0.00847457627118644}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
41954.0,9,9,0.07562244518766258,0.021739130434782608,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
47205.0,9,9,0.0954861111111111,0.041666666666666664,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 11, 'n_positive': 0, 'score': 0.041666666666666664}, 'NR': {'n_tested': 31, 'n_positive': 2, 'score': 0.078125}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
27429.0,9,9,0.08412698412698412,0.03333333333333333,0.11904761904761903,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 0, 'score': 0.03333333333333333}, 'NR': {'n_tested': 20, 'n_positive': 2, 'score': 0.11904761904761904}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1
26141.0,9,9,0.13854166666666667,0.015625,0.3,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 1, 'score': 0.1}, 'NR': {'n_tested': 31, 'n_positive': 0, 'score': 0.015625}, 'SR': {'n_tested': 4, 'n_positive': 1, 'score': 0.3}}",1,1
41719.0,9,9,0.32897944966910486,0.017241379310344827,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 10, 'n_positive': 1, 'score': 0.13636363636363635}, 'NR': {'n_tested': 28, 'n_positive': 0, 'score': 0.017241379310344827}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
26525.0,9,9,0.1570215072330302,0.0390430144660604,0.275,1.0,4,"{'GENERAL': {'n_tested': 118, 'n_positive': 2, 'score': 0.02100840336134454}, 'NR': {'n_tested': 218, 'n_positive': 12, 'score': 0.05707762557077625}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 1, 'score': 0.3}}",1,1
44303.0,9,9,0.31398809523809523,0.09375,0.6160714285714286,1.0,4,"{'GENERAL': {'n_tested': 11, 'n_positive': 0, 'score': 0.041666666666666664}, 'NR': {'n_tested': 20, 'n_positive': 4, 'score': 0.21428571428571427}, 'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
47796.0,9,9,0.07130268199233716,0.017241379310344827,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 49, 'n_positive': 1, 'score': 0.03}, 'NR': {'n_tested': 28, 'n_positive': 0, 'score': 0.017241379310344827}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
32348.0,9,9,0.5132168458781362,0.2708333333333333,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 30, 'n_positive': 13, 'score': 0.43548387096774194}, 'NR': {'n_tested': 23, 'n_positive': 6, 'score': 0.2708333333333333}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2
40722.0,9,9,0.12897882812044964,0.049624322907565965,0.20833333333333331,1.0,4,"{'GENERAL': {'n_tested': 117, 'n_positive': 3, 'score': 0.029661016949152543}, 'NR': {'n_tested': 193, 'n_positive': 13, 'score': 0.06958762886597938}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
21125.0,9,9,0.33070157168024855,0.05508474576271186,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 117, 'n_positive': 6, 'score': 0.05508474576271186}, 'NR': {'n_tested': 216, 'n_positive': 22, 'score': 0.10368663594470046}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
32579.0,9,9,0.055842607313195555,0.04411764705882353,0.06756756756756757,1.0,2,"{'GENERAL': {'n_tested': 33, 'n_positive': 1, 'score': 0.04411764705882353}, 'NR': {'n_tested': 36, 'n_positive': 2, 'score': 0.06756756756756757}}",0,0
21175.0,9,9,0.3762626262626263,0.13636363636363635,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 10, 'n_positive': 1, 'score': 0.13636363636363635}, 'NR': {'n_tested': 21, 'n_positive': 3, 'score': 0.1590909090909091}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
44693.0,9,9,0.0845051006341329,0.038461538461538464,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 30, 'n_positive': 1, 'score': 0.04838709677419355}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
32412.0,9,9,0.0952577888061759,0.038461538461538464,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 30, 'n_positive': 2, 'score': 0.08064516129032258}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
42494.0,9,9,0.0911033411033411,0.038461538461538464,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 0, 'score': 0.038461538461538464}, 'NR': {'n_tested': 21, 'n_positive': 1, 'score': 0.06818181818181818}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
42356.0,9,9,0.19401709401709402,0.11538461538461538,0.25,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 1, 'score': 0.11538461538461539}, 'NR': {'n_tested': 29, 'n_positive': 6, 'score': 0.21666666666666667}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
21138.0,9,9,0.6185883620689655,0.4073275862068966,0.825,1.0,4,"{'GENERAL': {'n_tested': 15, 'n_positive': 8, 'score': 0.53125}, 'MET': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'NR': {'n_tested': 28, 'n_positive': 8, 'score': 0.29310344827586204}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,2
21062.0,9,9,0.11631944444444443,0.015625,0.3,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 0, 'score': 0.03333333333333333}, 'NR': {'n_tested': 31, 'n_positive': 0, 'score': 0.015625}, 'SR': {'n_tested': 4, 'n_positive': 1, 'score': 0.3}}",0,1
47741.0,9,9,0.08692810457516338,0.04411764705882353,0.16666666666666666,1.0,3,"{'GENERAL': {'n_tested': 33, 'n_positive': 1, 'score': 0.04411764705882353}, 'NR': {'n_tested': 49, 'n_positive': 2, 'score': 0.05}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
28033.0,9,9,0.11607583611008268,0.023818338886832033,0.20833333333333331,1.0,4,"{'GENERAL': {'n_tested': 110, 'n_positive': 2, 'score': 0.02252252252252252}, 'NR': {'n_tested': 218, 'n_positive': 5, 'score': 0.02511415525114155}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1
47281.0,9,9,0.1128285820066642,0.04054054054054054,0.25,1.0,3,"{'GENERAL': {'n_tested': 110, 'n_positive': 4, 'score': 0.04054054054054054}, 'NR': {'n_tested': 218, 'n_positive': 10, 'score': 0.04794520547945205}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",0,1
24000.0,9,9,0.1076242971293282,0.04024859425865641,0.19959677419354838,1.0,4,"{'GENERAL': {'n_tested': 108, 'n_positive': 3, 'score': 0.03211009174311927}, 'NR': {'n_tested': 216, 'n_positive': 10, 'score': 0.04838709677419355}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1
26889.0,9,9,0.09928097345132744,0.023561946902654868,0.19375,1.0,4,"{'GENERAL': {'n_tested': 112, 'n_positive': 2, 'score': 0.022123893805309734}, 'NR': {'n_tested': 219, 'n_positive': 5, 'score': 0.025}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1
45191.0,9,9,0.13928571428571426,0.017857142857142856,0.3,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 1, 'score': 0.1}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 1, 'score': 0.3}}",1,1
