CAS_NORM,POD_MGKGDAY,PUBCHEM_CID,S_global,S_potency
55-98-1,0.5,2478,0.9668421482846246,2.572255134683179
55-98-1,0.5,2478,0.9668421482846246,2.572255134683179
55-98-1,0.5,2478,0.9668421482846246,2.572255134683179
98-95-3,0.5,7416,0.9868747033451664,2.3639771800727494
98-95-3,0.5,7416,0.9868747033451664,2.3639771800727494
98-95-3,0.5,7416,0.9868747033451664,2.3639771800727494
62-23-7,40.0,6108,0.9838427919024014,2.4187555470545044
62-23-7,40.0,6108,0.9838427919024014,2.4187555470545044
366-70-1,5.0,9703,0.965483169401698,2.2850499895012413
366-70-1,5.0,9703,0.965483169401698,2.2850499895012413
366-70-1,5.0,9703,0.965483169401698,2.2850499895012413
139-40-2,0.2,4937,0.9859763977483657,2.38387329199479
139-40-2,0.2,4937,0.9859763977483657,2.38387329199479
318-98-9,5.0,62882,0.8792890389850976,1.9192421868815732
318-98-9,5.0,62882,0.8792890389850976,1.9192421868815732
110-44-1,1500.0,643460,0.95242955153176,2.191253526182198
110-44-1,1500.0,643460,0.95242955153176,2.191253526182198
110-44-1,1500.0,643460,0.95242955153176,2.191253526182198
1156-19-0,250.0,5503,0.96804272333367,2.4511928842914488
1156-19-0,250.0,5503,0.96804272333367,2.4511928842914488
1156-19-0,250.0,5503,0.96804272333367,2.4511928842914488
1156-19-0,250.0,5503,0.96804272333367,2.4511928842914488
3018-12-0,8.0,18177,0.876670921294145,1.9301229714710828
111-42-2,8.0,8113,0.9170451366720264,2.1618091287920858
111-42-2,8.0,8113,0.9170451366720264,2.1618091287920858
126-73-8,14.5,31357,0.9239828025951172,2.0139961598854548
126-73-8,14.5,31357,0.9239828025951172,2.0139961598854548
1689-84-5,1.5,15531,0.8496133142475609,1.6988901763448576
1689-84-5,1.5,15531,0.8496133142475609,1.6988901763448576
57-83-0,2.5,5994,0.792931075951891,1.782089778123489
57-83-0,2.5,5994,0.792931075951891,1.782089778123489
57-83-0,2.5,5994,0.792931075951891,1.782089778123489
131-57-7,22.5,4632,0.9447596955176236,1.945911313116144
131-57-7,22.5,4632,0.9447596955176236,1.945911313116144
131-57-7,22.5,4632,0.9447596955176236,1.945911313116144
131-57-7,22.5,4632,0.9447596955176236,1.945911313116144
43121-43-3,2.5,39385,0.9225664499641228,1.910165094102285
1861-40-1,16.83,2319,0.9272688163065924,1.972409510206218
1861-40-1,16.83,2319,0.9272688163065924,1.972409510206218
22224-92-6,0.098,31070,0.9464584927232326,1.9824905036422384
81335-37-7,5.0,54739,0.9772169099710803,2.131916922156857
81335-37-7,5.0,54739,0.9772169099710803,2.131916922156857
36734-19-7,6.1,37517,0.9378035467724136,1.9432813733315173
36734-19-7,6.1,37517,0.9378035467724136,1.9432813733315173
85509-19-9,0.4,73675,0.8385403418896518,1.5927513413795351
85509-19-9,0.4,73675,0.8385403418896518,1.5927513413795351
19666-30-9,0.315,29732,0.8190978895970342,1.6722673061584992
19666-30-9,0.315,29732,0.8190978895970342,1.6722673061584992
81335-77-5,125.0,54740,0.9874904976057088,2.828612155030563
81335-77-5,125.0,54740,0.9874904976057088,2.828612155030563
34014-18-1,50.0,5383,0.9569357066231714,2.0768204608884995
34014-18-1,50.0,5383,0.9569357066231714,2.0768204608884995
598-77-6,5.0,11733,0.9885120666172006,2.2279832120683465
3252-43-5,0.005,18617,0.9502665287635006,2.2102531350430388
3252-43-5,0.005,18617,0.9502665287635006,2.2102531350430388
35691-65-7,0.2,61948,0.6903077591177323,1.476785025315834
111-77-3,40.0,8134,0.9994506386254456,2.3427664382515503
102-06-7,16.0,7594,0.9171795098601102,2.037367177000541
102-06-7,16.0,7594,0.9171795098601102,2.037367177000541
102-06-7,16.0,7594,0.9171795098601102,2.037367177000541
123-51-3,0.025,31260,0.991093121280168,2.2820080693783686
111-21-7,4000.0,8098,0.9729437809417882,2.0765133319797977
111-21-7,4000.0,8098,0.9729437809417882,2.0765133319797977
7747-35-5,50.0,82190,0.9836941549504178,2.520231408427658
7747-35-5,50.0,82190,0.9836941549504178,2.520231408427658
98730-04-2,34.84,62306,0.8895712003400896,1.883942177501525
98730-04-2,34.84,62306,0.8895712003400896,1.883942177501525
307-24-4,10.0,67542,0.900729321150651,2.565135143059655
1763-23-1,1.0,74483,0.8716127243444775,1.7514540368952374
3064-70-8,0.8,62478,0.7694481180049486,1.6723979673183345
33629-47-9,10.0,36565,0.9122307807428268,1.6184747471851153
28159-98-0,150.0,91590,0.8255959014990201,1.6678744632513207
41198-08-7,0.005,38779,0.871439299825351,2.071441985222868
2593-15-9,25.0,17432,0.9840789392475316,2.59726454806589
126833-17-8,28.0,213031,0.9131413277242088,1.7384928289553143
16079-88-2,119.9,61828,0.928740744987013,2.340329421785323
2032-65-7,0.75,16248,0.9428560905383746,1.727550313473737
161050-58-4,0.6,105010,0.9021497970621702,2.102732305862265
16484-77-8,25.0,185588,0.9869255172118178,2.112290027160208
87818-31-3,1.5,16004722,0.8912061057788906,1.8227820033779347
23564-06-9,50.0,3032792,0.8510083565937923,1.84940172979874
69806-50-4,0.1,50897,0.9370335792551484,2.230718610109306
188489-07-8,39.0,3083546,0.9740521250436877,2.064791728055725
58594-72-2,5.0,173636,0.8757367965659169,2.0682061917086183
58594-72-2,5.0,173636,0.8757367965659169,2.0682061917086183
1698-60-8,60.0,15546,0.9823983962840096,2.2024833650607967
797-63-7,0.1,13109,0.8900458373638322,2.4231184284507257
797-63-7,0.1,13109,0.8900458373638322,2.4231184284507257
797-63-7,0.1,13109,0.8900458373638322,2.4231184284507257
797-63-7,0.1,13109,0.8900458373638322,2.4231184284507257
15307-79-6,1.0,5018304,0.918025024292378,2.1066011227290224
15307-79-6,1.0,5018304,0.918025024292378,2.1066011227290224
15307-79-6,1.0,5018304,0.918025024292378,2.1066011227290224
29420-49-3,30.0,23675274,0.999458740219212,2.275802687334094
3871-99-6,0.3,23678874,0.9886540987896232,2.072945039070857
71-43-2,25.0,241,0.9601941535412608,2.394505825554497
99607-70-2,30.2,93528,0.8781689219306201,1.6040470795134925
120983-64-4,9.48,119361,0.9641212776363152,1.762828305573456
NOCAS_47265,150.0,9869142,0.9303199392652938,2.1937098191785065
NOCAS_47267,1.0,10132209,0.9188586676940714,2.361925051437956
NOCAS_47342,5.0,60196403,0.7031587075405429,1.5610398768216225
NOCAS_47346,3.0,9842616,0.9141671161305724,2.1072781170292023
742693-38-5,1.0,9954540,0.773474903437347,1.6268717570513689
319460-85-0,1.0,6450551,0.8453644645377967,2.279266562118601
319460-85-0,1.0,6450551,0.8453644645377967,2.279266562118601
628-94-4,1200.0,12364,0.9787252219757696,2.4983374821696733
92-52-4,75.0,7095,0.9521266012756175,2.3289851008257285
92-52-4,75.0,7095,0.9521266012756175,2.3289851008257285
108-60-1,40.1,7944,0.9786269656063988,2.772183413597959
105-60-2,31.0,7768,0.9573822693921296,2.423398333972924
105-60-2,31.0,7768,0.9573822693921296,2.423398333972924
50892-23-4,0.3,5694,0.9407127919132918,1.9743322738629805
50892-23-4,0.3,5694,0.9407127919132918,1.9743322738629805
50892-23-4,0.3,5694,0.9407127919132918,1.9743322738629805
50892-23-4,0.3,5694,0.9407127919132918,1.9743322738629805
108-90-7,60.0,7964,0.9371603012993532,2.394332583578011
80-08-0,30.0,2955,0.986620709615449,2.2593388145251856
80-08-0,30.0,2955,0.986620709615449,2.2593388145251856
80-08-0,30.0,2955,0.986620709615449,2.2593388145251856
80-08-0,30.0,2955,0.986620709615449,2.2593388145251856
72-54-8,42.5,6294,0.6862807796578191,1.5601392614238383
72-54-8,42.5,6294,0.6862807796578191,1.5601392614238383
50-29-3,0.55,3036,0.7488858823501132,1.753614030798925
50-29-3,0.55,3036,0.7488858823501132,1.753614030798925
50-29-3,0.55,3036,0.7488858823501132,1.753614030798925
50-29-3,0.55,3036,0.7488858823501132,1.753614030798925
95-80-7,3.95,7261,0.9258400237334008,1.80414023516523
95-80-7,3.95,7261,0.9258400237334008,1.80414023516523
115-32-2,0.12,8268,0.7355536211798471,1.5970984957098753
2921-88-2,0.01,2730,0.8754074020245038,1.8068491853282505
2921-88-2,0.01,2730,0.8754074020245038,1.8068491853282505
123-91-1,240.0,31275,0.9807093933305262,2.548476116377932
147-24-0,7.0,8980,0.9133102305419314,1.982356511987697
147-24-0,7.0,8980,0.9133102305419314,1.982356511987697
147-24-0,7.0,8980,0.9133102305419314,1.982356511987697
140-88-5,25.0,8821,0.9855328850787384,2.583805396145724
72-56-0,375.0,6295,0.8861104521268212,1.86243493634488
72-56-0,375.0,6295,0.8861104521268212,1.86243493634488
556-52-5,19.0,11164,0.9527691196772432,2.3253914700487552
556-52-5,19.0,11164,0.9527691196772432,2.3253914700487552
121-75-5,4.0,4004,0.9479645306118868,2.0483113922740808
121-75-5,4.0,4004,0.9479645306118868,2.0483113922740808
121-75-5,4.0,4004,0.9479645306118868,2.0483113922740808
60-56-0,1.5,1349907,0.944904151467292,2.403911363299936
60-56-0,1.5,1349907,0.944904151467292,2.403911363299936
60-56-0,1.5,1349907,0.944904151467292,2.403911363299936
60-56-0,1.5,1349907,0.944904151467292,2.403911363299936
59-05-2,0.5,126941,0.8931245237088266,3.2531799186378243
59-05-2,0.5,126941,0.8931245237088266,3.2531799186378243
59-05-2,0.5,126941,0.8931245237088266,3.2531799186378243
99-55-8,2.5,7444,0.950338404459658,2.093432067837998
99-55-8,2.5,7444,0.950338404459658,2.093432067837998
117-39-5,40.0,5280343,0.8360432325369336,1.7325809224762156
117-39-5,40.0,5280343,0.8360432325369336,1.7325809224762156
122-34-9,3.64,5216,0.9719390889153656,2.5227211840497485
122-34-9,3.64,5216,0.9719390889153656,2.5227211840497485
122-34-9,3.64,5216,0.9719390889153656,2.5227211840497485
122-34-9,3.64,5216,0.9719390889153656,2.5227211840497485
112-27-6,4.0,8172,0.9919938150415192,2.392936517535863
112-27-6,4.0,8172,0.9919938150415192,2.392936517535863
112-27-6,4.0,8172,0.9919938150415192,2.392936517535863
1582-09-8,0.75,5569,0.9835063845205344,1.9993685588522736
1582-09-8,0.75,5569,0.9835063845205344,1.9993685588522736
57-13-6,225.0,1176,0.9394536742441596,2.2443973209368444
57-13-6,225.0,1176,0.9394536742441596,2.2443973209368444
57-13-6,225.0,1176,0.9394536742441596,2.2443973209368444
59-50-7,10.0,1732,0.9665533989030568,2.173082345267761
59-50-7,10.0,1732,0.9665533989030568,2.173082345267761
59-50-7,10.0,1732,0.9665533989030568,2.173082345267761
59-50-7,10.0,1732,0.9665533989030568,2.173082345267761
100-64-1,132.0,7517,0.9643663897293646,2.020572139258247
100-64-1,132.0,7517,0.9643663897293646,2.020572139258247
110-65-6,80.0,8066,0.928396236765456,2.1538336264830926
110-65-6,80.0,8066,0.928396236765456,2.1538336264830926
122-39-4,10.0,11487,0.878848035161535,1.6982174662795242
122-39-4,10.0,11487,0.878848035161535,1.6982174662795242
314-40-9,1.96,9411,0.9911818386458128,2.275236109644016
50471-44-8,2.0,39676,0.8784721784490824,1.8146870930902963
50471-44-8,2.0,39676,0.8784721784490824,1.8146870930902963
51218-45-2,29.42,4169,0.9341832308546366,1.8864071920172183
51218-45-2,29.42,4169,0.9341832308546366,1.8864071920172183
99-76-3,250.0,7456,0.945081172525282,2.3131551170608278
99-76-3,250.0,7456,0.945081172525282,2.3131551170608278
99-76-3,250.0,7456,0.945081172525282,2.3131551170608278
99-76-3,250.0,7456,0.945081172525282,2.3131551170608278
298-46-4,15.0,2554,0.9789190121206868,2.2646902760296674
298-46-4,15.0,2554,0.9789190121206868,2.2646902760296674
298-46-4,15.0,2554,0.9789190121206868,2.2646902760296674
298-46-4,15.0,2554,0.9789190121206868,2.2646902760296674
4759-48-2,4.0,5282379,0.7380916891937146,1.8779542778491285
51-98-9,0.289,5832,0.5252812114257898,3.160443878111296
1918-00-9,11.0,3030,0.9928876066006458,2.503642839764616
1918-00-9,11.0,3030,0.9928876066006458,2.503642839764616
822-06-0,0.00025,13192,0.9732221778482923,2.282707992393338
822-06-0,0.00025,13192,0.9732221778482923,2.282707992393338
51235-04-2,5.1,39965,0.988527384869718,2.3274822756512856
51235-04-2,5.1,39965,0.988527384869718,2.3274822756512856
94-74-6,0.2,7204,0.9751152751932964,2.045079345476624
94-74-6,0.2,7204,0.9751152751932964,2.045079345476624
67747-09-5,0.9,73665,0.8586891226248442,1.788672910833132
67747-09-5,0.9,73665,0.8586891226248442,1.788672910833132
7287-19-6,3.75,4929,0.9328812212862648,1.8987233769891456
7287-19-6,3.75,4929,0.9328812212862648,1.8987233769891456
1918-16-7,0.625,4931,0.7986784584255888,1.6939408547075363
1918-16-7,0.625,4931,0.7986784584255888,1.6939408547075363
2312-35-8,2.0,4936,0.7869298136514683,2.1199601056594437
2312-35-8,2.0,4936,0.7869298136514683,2.1199601056594437
95-95-4,300.0,7271,0.8432444189689517,1.7248651301211964
95-95-4,300.0,7271,0.8432444189689517,1.7248651301211964
95-95-4,300.0,7271,0.8432444189689517,1.7248651301211964
10605-21-7,11.3,25429,0.8955694563810687,2.063648318491739
10605-21-7,11.3,25429,0.8955694563810687,2.063648318491739
118-52-5,100.0,8360,0.9850324027744,2.167072192394057
118-52-5,100.0,8360,0.9850324027744,2.167072192394057
151-67-7,0.625,3562,0.9834760785581748,2.898672732530457
151-67-7,0.625,3562,0.9834760785581748,2.898672732530457
151-67-7,0.625,3562,0.9834760785581748,2.898672732530457
88-72-2,25.0,6944,0.945180883174201,2.2460393460354613
88-72-2,25.0,6944,0.945180883174201,2.2460393460354613
2687-25-4,100.0,17593,0.9183885030627822,1.743341165928709
2687-25-4,100.0,17593,0.9183885030627822,1.743341165928709
5915-41-3,1.0,22206,0.9033521604583749,1.9261854500407367
119446-68-3,1.0,86173,0.7891572896158942,1.7202224189366009
104653-34-1,0.002,91771,0.8375277522225366,2.106127423232073
87674-68-8,33.6,91744,0.9181049641150324,1.84079010957436
87674-68-8,33.6,91744,0.9181049641150324,1.84079010957436
298-02-2,0.01,4790,0.917658557930198,2.161080506479124
128639-02-1,10.0,86222,0.9325868524856892,1.789993052962825
13194-48-4,0.025,3289,0.999427647196974,2.269911281581477
122-14-5,0.25,31200,0.8906944083214607,2.003905077593018
98967-40-9,0.0,91759,0.9828050101868306,2.426662824114921
112226-61-6,11.5,114994,0.931548262753863,2.054381187023834
66230-04-4,7.5,10342051,0.8554743399988708,1.7904525444935306
125116-23-6,32.0,86210,0.829462110888339,1.6450397810461883
145701-21-9,50.0,3081304,0.9681424801195294,1.7538510265615876
2491-38-5,20.0,4964,0.8065262430633567,1.6169315292770043
67564-91-4,0.2,93365,0.8222396192809159,1.8204328933101337
120068-37-3,0.019,3352,0.7859181924727114,1.8421171503611569
120068-37-3,0.019,3352,0.7859181924727114,1.8421171503611569
120068-37-3,0.019,3352,0.7859181924727114,1.8421171503611569
79983-71-4,0.47,66461,0.7147665221766326,1.4944711572534166
213464-77-8,635.0,11091168,0.97728041381397,2.3834712513946963
178928-70-6,10.0,6451142,0.915213916575487,1.6546046188191164
112410-23-8,0.8,91773,0.8935206646142172,1.986658320635188
81-49-2,150.0,6681,0.9673790149967756,2.965858462776149
186392-65-4,50.0,6451325,0.8847456560331695,1.7351437108639565
220860-50-4,1.0,9831581,0.927669862922358,1.862519520294776
NOCAS_47333,5.0,9951932,0.947516856170339,2.7865470366933893
1061517-62-1,10.0,44578765,0.8079658648796747,1.5864284372478423
181640-09-5,20.0,60196402,0.8818582401862313,1.825027306377708
NOCAS_47381,50.0,11477651,0.6099025004796423,1.630124061714903
NOCAS_47383,10.0,60196409,0.8850800197812088,2.6183473125736856
79-06-1,0.1,6579,0.9817413190069229,2.225766647162013
79-06-1,0.1,6579,0.9817413190069229,2.225766647162013
107-13-1,2.5,7855,0.9813069639223174,2.333837057485824
107-13-1,2.5,7855,0.9813069639223174,2.333837057485824
50-81-7,1250.0,54670067,0.9608886727341434,2.589405013610158
50-81-7,1250.0,54670067,0.9608886727341434,2.589405013610158
50-81-7,1250.0,54670067,0.9608886727341434,2.589405013610158
50-81-7,1250.0,54670067,0.9608886727341434,2.589405013610158
50-81-7,1250.0,54670067,0.9608886727341434,2.589405013610158
50-78-2,50.0,2244,0.9842733214157768,2.4975659782009223
50-78-2,50.0,2244,0.9842733214157768,2.4975659782009223
50-78-2,50.0,2244,0.9842733214157768,2.4975659782009223
50-78-2,50.0,2244,0.9842733214157768,2.4975659782009223
100-51-6,200.0,244,0.9892004127949728,2.557600051266584
100-51-6,200.0,244,0.9892004127949728,2.557600051266584
100-51-6,200.0,244,0.9892004127949728,2.557600051266584
120-32-1,0.0,8425,0.7208324509202095,1.5605686091892943
120-32-1,0.0,8425,0.7208324509202095,1.5605686091892943
120-32-1,0.0,8425,0.7208324509202095,1.5605686091892943
120-32-1,0.0,8425,0.7208324509202095,1.5605686091892943
95-83-0,250.0,7263,0.8399633094835371,1.8286595731080773
95-83-0,250.0,7263,0.8399633094835371,1.8286595731080773
427-51-0,120.0,9880,0.8355262667847594,1.998022771629615
427-51-0,120.0,9880,0.8355262667847594,1.998022771629615
427-51-0,120.0,9880,0.8355262667847594,1.998022771629615
427-51-0,120.0,9880,0.8355262667847594,1.998022771629615
62-73-7,0.0002765,3039,0.9276896386274776,2.403227798327403
62-73-7,0.0002765,3039,0.9276896386274776,2.403227798327403
62-73-7,0.0002765,3039,0.9276896386274776,2.403227798327403
62-73-7,0.0002765,3039,0.9276896386274776,2.403227798327403
6381-77-7,1666.67,23683938,0.9900524888761104,2.500129614097877
57-63-6,0.00012,5991,0.8671645091657268,2.1679053375529715
57-63-6,0.00012,5991,0.8671645091657268,2.1679053375529715
57-63-6,0.00012,5991,0.8671645091657268,2.1679053375529715
57-63-6,0.00012,5991,0.8671645091657268,2.1679053375529715
96-45-7,1.25,2723650,0.9813835663458012,2.3558209801890477
96-45-7,1.25,2723650,0.9813835663458012,2.3558209801890477
104-76-7,50.0,7720,0.9653996040318776,2.367489213028376
104-76-7,50.0,7720,0.9653996040318776,2.367489213028376
117-81-7,0.25,8343,0.9569609397949864,2.229766405148633
148-24-3,73.0,1923,0.7026545375733864,2.3449355662492537
148-24-3,73.0,1923,0.7026545375733864,2.3449355662492537
148-24-3,73.0,1923,0.7026545375733864,2.3449355662492537
75330-75-5,30.0,53232,0.8078634558819454,1.825782946165925
75330-75-5,30.0,53232,0.8078634558819454,1.825782946165925
75330-75-5,30.0,53232,0.8078634558819454,1.825782946165925
75330-75-5,30.0,53232,0.8078634558819454,1.825782946165925
950-37-8,0.46,13709,0.9186061067041412,1.8637886266271204
101-61-1,7.25,7567,0.9140872723080056,1.887969192800592
101-61-1,7.25,7567,0.9140872723080056,1.887969192800592
2058-46-0,125.0,54680782,0.930276902615484,1.8672086002922448
2058-46-0,125.0,54680782,0.930276902615484,1.8672086002922448
2058-46-0,125.0,54680782,0.930276902615484,1.8672086002922448
50-06-6,4.6,4763,0.992633023446986,2.4835816258050096
50-06-6,4.6,4763,0.992633023446986,2.4835816258050096
108-95-2,13.5,996,0.9911296088419282,2.403308957590907
108-95-2,13.5,996,0.9911296088419282,2.403308957590907
108-95-2,13.5,996,0.9911296088419282,2.403308957590907
108-95-2,13.5,996,0.9911296088419282,2.403308957590907
121-79-9,300.0,4947,0.850857919660742,1.8089093023373384
121-79-9,300.0,4947,0.850857919660742,1.8089093023373384
121-79-9,300.0,4947,0.850857919660742,1.8089093023373384
51-52-5,0.1,657298,0.9570128421673112,2.3735905456302064
51-52-5,0.1,657298,0.9570128421673112,2.3735905456302064
51-52-5,0.1,657298,0.9570128421673112,2.3735905456302064
51-52-5,0.1,657298,0.9570128421673112,2.3735905456302064
137-26-8,0.84,5455,0.6824582329174717,2.687226985368369
137-26-8,0.84,5455,0.6824582329174717,2.687226985368369
137-26-8,0.84,5455,0.6824582329174717,2.687226985368369
137-26-8,0.84,5455,0.6824582329174717,2.687226985368369
58-55-9,7.5,2153,0.9870355654107056,2.4902588706656594
58-55-9,7.5,2153,0.9870355654107056,2.4902588706656594
58-55-9,7.5,2153,0.9870355654107056,2.4902588706656594
58-55-9,7.5,2153,0.9870355654107056,2.4902588706656594
79-00-5,46.0,6574,0.9490326069741588,2.2162192599595736
88-06-2,80.0,6914,0.9097084643401524,2.0124390335809417
88-06-2,80.0,6914,0.9097084643401524,2.0124390335809417
115-96-8,44.0,8295,0.9545107751304692,2.444888958683596
115-96-8,44.0,8295,0.9545107751304692,2.444888958683596
73-22-3,3750.0,6305,0.981837966031493,2.14717009931406
73-22-3,3750.0,6305,0.981837966031493,2.14717009931406
95-57-8,25.0,7245,0.9821814755576188,2.214797426966321
95-57-8,25.0,7245,0.9821814755576188,2.214797426966321
77-71-4,100.0,6491,0.9819358561492796,2.352946211784952
77-71-4,100.0,6491,0.9819358561492796,2.352946211784952
99-08-1,46.0,7422,0.9664580220925876,2.708767259359886
99-08-1,46.0,7422,0.9664580220925876,2.708767259359886
100-37-8,1.25,7497,0.9745764098339066,2.453480872063134
100-37-8,1.25,7497,0.9745764098339066,2.453480872063134
446-72-0,5.0,5280961,0.928027028824932,1.935484501615252
446-72-0,5.0,5280961,0.928027028824932,1.935484501615252
446-72-0,5.0,5280961,0.928027028824932,1.935484501615252
446-72-0,5.0,5280961,0.928027028824932,1.935484501615252
84371-65-3,150.0,55245,0.8364719367440818,2.176539136804584
84371-65-3,150.0,55245,0.8364719367440818,2.176539136804584
84371-65-3,150.0,55245,0.8364719367440818,2.176539136804584
99-99-0,40.0,7473,0.9837316419297034,2.4461215481521528
99-99-0,40.0,7473,0.9837316419297034,2.4461215481521528
33089-61-1,1.0,36324,0.8397471840383384,1.7872012333050993
33089-61-1,1.0,36324,0.8397471840383384,1.7872012333050993
33089-61-1,1.0,36324,0.8397471840383384,1.7872012333050993
33089-61-1,1.0,36324,0.8397471840383384,1.7872012333050993
17804-35-2,12.5,28780,0.8514786436251555,1.847424684826255
17804-35-2,12.5,28780,0.8514786436251555,1.847424684826255
12789-03-6,0.045,5993,0.6730960056703406,1.5604276098588497
1445-75-6,261.73,3073,0.9723469199207384,2.300645226668589
1445-75-6,261.73,3073,0.9723469199207384,2.300645226668589
77-78-1,0.035,6497,0.9955549615202344,2.26990003963254
77-78-1,0.035,6497,0.9955549615202344,2.26990003963254
109-86-4,16.0,8019,0.9690008973097208,2.827888963898483
15299-99-7,50.0,27189,0.8875682664416479,1.961220850716144
15299-99-7,50.0,27189,0.8875682664416479,1.961220850716144
732-11-6,1.0,12901,0.9061732545134464,2.142989249401833
732-11-6,1.0,12901,0.9061732545134464,2.142989249401833
732-11-6,1.0,12901,0.9061732545134464,2.142989249401833
732-11-6,1.0,12901,0.9061732545134464,2.142989249401833
2303-17-5,1.5,5543,0.9136757223102608,1.8708750846786837
2303-17-5,1.5,5543,0.9136757223102608,1.8708750846786837
64-86-8,0.4,6167,0.8812910543712211,3.650154011023409
64-86-8,0.4,6167,0.8812910543712211,3.650154011023409
64-86-8,0.4,6167,0.8812910543712211,3.650154011023409
64-86-8,0.4,6167,0.8812910543712211,3.650154011023409
84-61-7,17.84,6777,0.8442147654837593,1.612133976449125
629-14-1,100.0,12375,0.9894698352706418,2.6376156523015126
93-15-2,10.0,7127,0.9725423117663342,2.1779280595967663
93-15-2,10.0,7127,0.9725423117663342,2.1779280595967663
131-18-0,0.76,8561,0.9250898385364316,1.9443552837738252
131-18-0,0.76,8561,0.9250898385364316,1.9443552837738252
64359-81-5,10.0,91688,0.7335514959975276,1.9500221584362127
10222-01-2,9.546,25059,0.8911136544304438,2.189775974637779
1194-65-6,1.25,3031,0.991536535014256,2.207682030846512
138261-41-3,16.9,86418,0.972146980479112,2.6803630623274763
138261-41-3,16.9,86418,0.972146980479112,2.6803630623274763
138261-41-3,16.9,86418,0.972146980479112,2.6803630623274763
138261-41-3,16.9,86418,0.972146980479112,2.6803630623274763
3380-34-5,6.48,5564,0.6234851517460489,1.5676793993019384
3380-34-5,6.48,5564,0.6234851517460489,1.5676793993019384
3380-34-5,6.48,5564,0.6234851517460489,1.5676793993019384
2634-33-5,10.0,17520,0.6829718584970575,1.6386568025910946
149877-41-8,0.9,176879,0.8397594417211965,1.631602463415348
96489-71-3,0.26,91754,0.8524236276661533,3.020819322661278
64700-56-7,30.0,47455,0.9446254925787986,2.1149885804387254
113136-77-9,1.3,11097730,0.8522266283865761,1.814097525242786
26644-46-2,11.4,33565,0.9350704167966072,1.9648121462948736
104-40-5,15.0,1752,0.7921564332640687,1.6602599269622942
104-40-5,15.0,1752,0.7921564332640687,1.6602599269622942
104098-48-8,137.0,91770,0.9478752282728536,2.431369422166339
81406-37-3,600.0,54745,0.9165862710371732,1.5618786450707325
141112-29-0,5.0,84098,0.986586795703458,2.184184558571043
116714-46-6,1.4,93541,0.8045336153880135,2.6219598056087787
68359-37-5,2.3,104926,0.807354593033791,1.82422808633914
6190-65-4,25.0,22563,0.9686746033911192,2.3216437329569897
5471-51-2,65.0,21648,0.9837784708469252,2.105206491468812
335104-84-2,0.8,11556911,0.9798561980035656,2.285739174290966
NOCAS_47291,1.0,9843744,0.9368654162028224,2.182326830185348
291305-06-1,5.0,9908126,0.7050635278591094,1.5329422490162523
NOCAS_47299,10.0,60196413,0.960058727757058,2.2565463473607448
180084-01-9,10.0,10483134,0.5974563851671615,1.7206027688250924
219790-72-4,30.0,9931156,0.8758475946587465,2.279192443804693
NOCAS_47374,300.0,10201497,0.8373505154201979,1.8454441628471088
648917-13-9,1.0,12148754,0.970265349090234,2.3511678829498064
99-57-0,125.0,3613389,0.8735486401371144,1.7033125163177183
99-57-0,125.0,3613389,0.8735486401371144,1.7033125163177183
117-79-3,100.0,8341,0.9192580401352604,2.1283969565730536
117-79-3,100.0,8341,0.9192580401352604,2.1283969565730536
271-89-6,30.0,9223,0.9906067601379552,2.269763075608925
65-85-0,642.0,243,0.9678635915277184,2.6204320596595294
65-85-0,642.0,243,0.9678635915277184,2.6204320596595294
95-14-7,335.0,7220,0.9572342878664376,2.129675326015685
95-14-7,335.0,7220,0.9572342878664376,2.129675326015685
1948-33-0,200.0,16043,0.8798803073773939,1.7129499827205734
1948-33-0,200.0,16043,0.8798803073773939,1.7129499827205734
1948-33-0,200.0,16043,0.8798803073773939,1.7129499827205734
1948-33-0,200.0,16043,0.8798803073773939,1.7129499827205734
96-48-0,10.0,7302,0.9680698941399816,2.482420402818593
96-48-0,10.0,7302,0.9680698941399816,2.482420402818593
108-94-1,100.0,7967,0.99084011163181,2.499801542699415
108-94-1,100.0,7967,0.99084011163181,2.499801542699415
95-50-1,30.0,7239,0.9753850757250514,2.235819781267297
95-50-1,30.0,7239,0.9753850757250514,2.235819781267297
95-50-1,30.0,7239,0.9753850757250514,2.235819781267297
107-06-2,18.0,11,0.9800620085157908,2.501129651883601
828-00-2,31.0,13232,0.9758555375022464,2.575154152265807
828-00-2,31.0,13232,0.9758555375022464,2.575154152265807
68-12-2,3.75,6228,0.981656919171314,2.485101616739344
68-12-2,3.75,6228,0.981656919171314,2.485101616739344
72-20-8,0.125,12358480,0.833770870860104,1.855700074787415
72-20-8,0.125,12358480,0.833770870860104,1.855700074787415
100-97-0,31.0,4101,0.9743214912345624,2.8358978671129567
100-97-0,31.0,4101,0.9743214912345624,2.8358978671129567
100-97-0,31.0,4101,0.9743214912345624,2.8358978671129567
100-97-0,31.0,4101,0.9743214912345624,2.8358978671129567
628-02-4,750.0,12332,0.974881566789332,2.7744978528398283
628-02-4,750.0,12332,0.974881566789332,2.7744978528398283
628-02-4,750.0,12332,0.974881566789332,2.7744978528398283
108-78-1,75.0,7955,0.9803898346418782,2.72191454610712
872-50-4,25.0,13387,0.953083964834179,2.497942506852474
872-50-4,25.0,13387,0.953083964834179,2.497942506852474
139-13-9,375.0,8758,0.9766428824981768,2.365627013919056
