chid,n_tested,n_positive,S_c,ci_lower,ci_upper,raw_rate,n_mechanisms,mechanism_details,tcpl_binary_compliant,tcpl_ternary_compliant,tcpl_binary_proposed_ci,tcpl_ternary_proposed_ci,tcpl_binary_proposed_quantile,tcpl_ternary_proposed_quantile
24209.0,9,9,0.296849173553719,0.018698347107438,0.68125,1.0,4,"{'GENERAL': {'n_tested': 219, 'n_positive': 5, 'score': 0.025}, 'NR': {'n_tested': 120, 'n_positive': 1, 'score': 0.012396694214876033}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1,0,1,1,2
20686.0,9,9,0.1105661478001903,0.0319148936170212,0.25,1.0,3,"{'GENERAL': {'n_tested': 230, 'n_positive': 11, 'score': 0.049783549783549784}, 'NR': {'n_tested': 140, 'n_positive': 4, 'score': 0.031914893617021274}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",0,1,0,1,0,0
20319.0,9,9,0.2053513033728861,0.1607026067457722,0.25,1.0,4,"{'GENERAL': {'n_tested': 230, 'n_positive': 43, 'score': 0.18831168831168832}, 'NR': {'n_tested': 138, 'n_positive': 18, 'score': 0.13309352517985612}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,1
20022.0,9,9,0.302776369168357,0.0305527383367139,0.6832720588235295,1.0,4,"{'GENERAL': {'n_tested': 231, 'n_positive': 6, 'score': 0.028017241379310345}, 'NR': {'n_tested': 135, 'n_positive': 4, 'score': 0.03308823529411765}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1,1,1,1,2
37495.0,9,9,0.1189078909286364,0.0294824485239394,0.2083333333333333,1.0,4,"{'GENERAL': {'n_tested': 231, 'n_positive': 4, 'score': 0.01939655172413793}, 'NR': {'n_tested': 138, 'n_positive': 5, 'score': 0.039568345323741004}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,1,0,0
34227.0,9,9,0.1325687135046677,0.0151374270093353,0.25,1.0,4,"{'GENERAL': {'n_tested': 166, 'n_positive': 3, 'score': 0.020958083832335328}, 'NR': {'n_tested': 160, 'n_positive': 1, 'score': 0.009316770186335404}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
32569.0,9,9,0.1484752959341225,0.0469505918682449,0.25,1.0,4,"{'GENERAL': {'n_tested': 144, 'n_positive': 5, 'score': 0.03793103448275862}, 'NR': {'n_tested': 133, 'n_positive': 7, 'score': 0.055970149253731345}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
20442.0,9,9,0.2303442028985507,0.0690217391304347,0.4369293478260867,1.0,6,"{'GENERAL': {'n_tested': 229, 'n_positive': 4, 'score': 0.01956521739130435}, 'NR': {'n_tested': 119, 'n_positive': 1, 'score': 0.0125}, 'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,1,0,1,1,1
34223.0,9,9,0.4117921986288432,0.0319177305910197,0.7916666666666667,1.0,4,"{'GENERAL': {'n_tested': 228, 'n_positive': 8, 'score': 0.03711790393013101}, 'NR': {'n_tested': 130, 'n_positive': 3, 'score': 0.026717557251908396}, 'MET': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
32482.0,9,9,0.2581884605694129,0.0997102544721592,0.4614197530864197,1.0,6,"{'GENERAL': {'n_tested': 146, 'n_positive': 4, 'score': 0.030612244897959183}, 'NR': {'n_tested': 134, 'n_positive': 2, 'score': 0.018518518518518517}, 'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,1,1
22265.0,9,9,0.1116579616981384,0.0358159233962769,0.1968201754385964,1.0,4,"{'GENERAL': {'n_tested': 227, 'n_positive': 8, 'score': 0.03728070175438596}, 'NR': {'n_tested': 130, 'n_positive': 4, 'score': 0.03435114503816794}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}}",0,1,0,0,0,0
21105.0,9,9,0.2528680609204282,0.0307361218408564,0.5341463414634147,1.0,4,"{'GENERAL': {'n_tested': 220, 'n_positive': 5, 'score': 0.024886877828054297}, 'NR': {'n_tested': 122, 'n_positive': 4, 'score': 0.036585365853658534}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 3, 'score': 0.7}}",1,1,0,1,1,1
32651.0,9,9,0.1178673178673178,0.0309523809523809,0.25,1.0,3,"{'GENERAL': {'n_tested': 209, 'n_positive': 6, 'score': 0.030952380952380953}, 'NR': {'n_tested': 116, 'n_positive': 8, 'score': 0.07264957264957266}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",0,1,0,1,0,0
20560.0,9,9,0.1362513474667624,0.0174496945742005,0.25,1.0,4,"{'GENERAL': {'n_tested': 229, 'n_positive': 7, 'score': 0.03260869565217391}, 'NEURO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 120, 'n_positive': 1, 'score': 0.012396694214876033}}",1,1,0,1,0,0
34566.0,9,9,0.3954515534491838,0.2016324381253291,0.6875000000000001,1.0,4,"{'GENERAL': {'n_tested': 210, 'n_positive': 32, 'score': 0.15402843601895735}, 'NR': {'n_tested': 134, 'n_positive': 46, 'score': 0.34444444444444444}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,1,1,1,2
22018.0,9,9,0.111415770609319,0.0561648745519713,0.1700268817204301,1.0,6,"{'GENERAL': {'n_tested': 149, 'n_positive': 3, 'score': 0.023333333333333334}, 'NEURO': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'CYTO': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'NR': {'n_tested': 123, 'n_positive': 2, 'score': 0.020161290322580645}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}}",0,1,0,0,0,0
32605.0,9,9,0.1352729084338163,0.0205458168676326,0.25,1.0,4,"{'GENERAL': {'n_tested': 416, 'n_positive': 9, 'score': 0.022781774580335732}, 'NR': {'n_tested': 354, 'n_positive': 6, 'score': 0.018309859154929577}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
34634.0,9,9,0.1154310344827586,0.0387931034482758,0.25,1.0,3,"{'GENERAL': {'n_tested': 199, 'n_positive': 11, 'score': 0.0575}, 'NR': {'n_tested': 115, 'n_positive': 4, 'score': 0.03879310344827586}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",0,1,0,1,0,0
23869.0,9,9,0.2545674757766457,0.050801618219958,0.5809859154929577,1.0,4,"{'GENERAL': {'n_tested': 234, 'n_positive': 6, 'score': 0.027659574468085105}, 'NR': {'n_tested': 141, 'n_positive': 10, 'score': 0.07394366197183098}, 'MET': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,1,1
20194.0,9,9,0.0352657004830917,0.0021739130434782,0.1,1.0,3,"{'GENERAL': {'n_tested': 229, 'n_positive': 0, 'score': 0.002173913043478261}, 'NR': {'n_tested': 137, 'n_positive': 0, 'score': 0.0036231884057971015}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1,0,0,0,0
32578.0,9,9,0.1430745695101448,0.0879828326180257,0.25,1.0,3,"{'GENERAL': {'n_tested': 232, 'n_positive': 20, 'score': 0.08798283261802575}, 'NR': {'n_tested': 136, 'n_positive': 12, 'score': 0.09124087591240876}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
21166.0,9,9,0.3052616822429906,0.0355233644859813,0.684,1.0,4,"{'GENERAL': {'n_tested': 213, 'n_positive': 7, 'score': 0.035046728971962614}, 'NR': {'n_tested': 124, 'n_positive': 4, 'score': 0.036}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1,1,1,1,2
34210.0,9,9,0.0784563189143341,0.0038167938931297,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 130, 'n_positive': 8, 'score': 0.0648854961832061}, 'NR': {'n_tested': 130, 'n_positive': 0, 'score': 0.003816793893129771}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
39223.0,9,9,0.099728187919463,0.0244563758389261,0.1967281879194631,1.0,4,"{'GENERAL': {'n_tested': 148, 'n_positive': 5, 'score': 0.03691275167785235}, 'NR': {'n_tested': 124, 'n_positive': 1, 'score': 0.012}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1,0,0,0,0
23990.0,9,9,0.2398570301117047,0.0547140602234094,0.5774647887323944,1.0,4,"{'GENERAL': {'n_tested': 231, 'n_positive': 11, 'score': 0.04956896551724138}, 'NR': {'n_tested': 141, 'n_positive': 8, 'score': 0.05985915492957746}, 'MET': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,1,0,1,1,1
20347.0,9,9,0.3193973159696747,0.0971279652726828,0.6514008620689655,1.0,4,"{'GENERAL': {'n_tested': 231, 'n_positive': 24, 'score': 0.10560344827586207}, 'NR': {'n_tested': 140, 'n_positive': 12, 'score': 0.08865248226950355}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
24002.0,9,9,0.1262031111804797,0.0581395348837209,0.25,1.0,3,"{'GENERAL': {'n_tested': 148, 'n_positive': 10, 'score': 0.07046979865771812}, 'NR': {'n_tested': 128, 'n_positive': 7, 'score': 0.05813953488372093}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
34855.0,9,9,0.3319081803522699,0.0388163607045398,0.625,1.0,4,"{'GENERAL': {'n_tested': 231, 'n_positive': 10, 'score': 0.04525862068965517}, 'NR': {'n_tested': 138, 'n_positive': 4, 'score': 0.03237410071942446}, 'MET': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,1,1,1,2
27204.0,9,9,0.0924923338693392,0.0099846677386784,0.1914592760180995,1.0,4,"{'GENERAL': {'n_tested': 220, 'n_positive': 3, 'score': 0.01583710407239819}, 'NR': {'n_tested': 120, 'n_positive': 0, 'score': 0.004132231404958678}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1,0,0,0,0
32580.0,9,9,0.0766711138478379,0.0245535714285714,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 223, 'n_positive': 5, 'score': 0.024553571428571428}, 'NR': {'n_tested': 115, 'n_positive': 4, 'score': 0.03879310344827586}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
21196.0,9,9,0.2405072463768116,0.0226811594202898,0.5688405797101449,1.0,4,"{'GENERAL': {'n_tested': 224, 'n_positive': 4, 'score': 0.02}, 'NR': {'n_tested': 137, 'n_positive': 3, 'score': 0.025362318840579712}, 'MET': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,1,1
24287.0,9,9,0.2943882625994695,0.0137765251989389,0.6809267241379311,1.0,4,"{'GENERAL': {'n_tested': 231, 'n_positive': 5, 'score': 0.023706896551724137}, 'NR': {'n_tested': 129, 'n_positive': 0, 'score': 0.0038461538461538464}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1,0,1,1,2
24018.0,9,9,0.0928769657724329,0.0107539315448658,0.1902173913043478,1.0,4,"{'GENERAL': {'n_tested': 229, 'n_positive': 2, 'score': 0.010869565217391304}, 'NR': {'n_tested': 140, 'n_positive': 1, 'score': 0.010638297872340425}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1,0,0,0,0
24195.0,9,9,0.1039983397897066,0.0329966795794133,0.1991906474820144,1.0,4,"{'GENERAL': {'n_tested': 233, 'n_positive': 4, 'score': 0.019230769230769232}, 'NR': {'n_tested': 138, 'n_positive': 6, 'score': 0.046762589928057555}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1,0,0,0,0
25680.0,9,9,0.130879430933079,0.0534255285328246,0.2083333333333333,1.0,4,"{'GENERAL': {'n_tested': 232, 'n_positive': 8, 'score': 0.03648068669527897}, 'NR': {'n_tested': 134, 'n_positive': 9, 'score': 0.07037037037037037}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
24272.0,9,9,0.2614911218724778,0.0646489104116222,0.5794642857142858,1.0,4,"{'GENERAL': {'n_tested': 235, 'n_positive': 14, 'score': 0.0614406779661017}, 'NR': {'n_tested': 139, 'n_positive': 9, 'score': 0.06785714285714285}, 'MET': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,1,1
24242.0,9,9,0.1186344573776104,0.0497689147552208,0.2042322834645669,1.0,4,"{'GENERAL': {'n_tested': 137, 'n_positive': 4, 'score': 0.03260869565217391}, 'NR': {'n_tested': 126, 'n_positive': 8, 'score': 0.06692913385826772}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}}",0,1,0,1,0,0
32550.0,9,9,0.4235499526515152,0.0554332386363636,0.7916666666666667,1.0,4,"{'GENERAL': {'n_tested': 219, 'n_positive': 11, 'score': 0.05227272727272727}, 'NR': {'n_tested': 127, 'n_positive': 7, 'score': 0.05859375}, 'MET': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
22448.0,9,9,0.1206731857805955,0.052944214876033,0.2071917808219178,1.0,4,"{'GENERAL': {'n_tested': 145, 'n_positive': 11, 'score': 0.07876712328767123}, 'NR': {'n_tested': 120, 'n_positive': 3, 'score': 0.028925619834710745}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}}",0,1,0,1,0,0
32547.0,9,9,0.0701276490708417,0.0108695652173913,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 229, 'n_positive': 2, 'score': 0.010869565217391304}, 'NR': {'n_tested': 136, 'n_positive': 4, 'score': 0.032846715328467155}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
20791.0,9,9,0.2854808590102707,0.0717203548085901,0.507703081232493,1.0,6,"{'GENERAL': {'n_tested': 203, 'n_positive': 8, 'score': 0.041666666666666664}, 'NEURO': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'CYTO': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'NR': {'n_tested': 118, 'n_positive': 5, 'score': 0.046218487394957986}, 'MET': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'SR': {'n_tested': 3, 'n_positive': 2, 'score': 0.625}}",1,1,0,1,1,1
34590.0,9,9,0.1520671834625323,0.0819121447028423,0.2222222222222222,1.0,6,"{'GENERAL': {'n_tested': 214, 'n_positive': 9, 'score': 0.044186046511627906}, 'NEURO': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'CYTO': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'NR': {'n_tested': 128, 'n_positive': 4, 'score': 0.03488372093023256}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
34612.0,9,9,0.1377142177086639,0.0254284354173278,0.25,1.0,4,"{'GENERAL': {'n_tested': 229, 'n_positive': 7, 'score': 0.03260869565217391}, 'NR': {'n_tested': 136, 'n_positive': 2, 'score': 0.01824817518248175}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
34872.0,9,9,0.1232978834323845,0.0382624335314357,0.2083333333333333,1.0,4,"{'GENERAL': {'n_tested': 229, 'n_positive': 8, 'score': 0.03695652173913044}, 'NR': {'n_tested': 138, 'n_positive': 5, 'score': 0.039568345323741004}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
32464.0,9,9,0.1214186719650697,0.0345040105968062,0.2083333333333333,1.0,4,"{'GENERAL': {'n_tested': 213, 'n_positive': 5, 'score': 0.02570093457943925}, 'NR': {'n_tested': 126, 'n_positive': 5, 'score': 0.04330708661417323}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,1,0,0
32376.0,9,9,0.0701930763081842,0.0115384615384615,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 138, 'n_positive': 4, 'score': 0.03237410071942446}, 'NR': {'n_tested': 129, 'n_positive': 1, 'score': 0.011538461538461539}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
39336.0,9,9,0.2330762792922047,0.0573170731707317,0.5389705882352941,1.0,5,"{'GENERAL': {'n_tested': 135, 'n_positive': 9, 'score': 0.06985294117647059}, 'NEURO': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'CYTO': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'NR': {'n_tested': 122, 'n_positive': 1, 'score': 0.012195121951219513}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,0,1,1,1
32532.0,9,9,0.1588598985081927,0.0677197970163854,0.25,1.0,4,"{'GENERAL': {'n_tested': 231, 'n_positive': 12, 'score': 0.05387931034482758}, 'NR': {'n_tested': 140, 'n_positive': 11, 'score': 0.08156028368794327}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
20242.0,9,9,0.3059604767034742,0.0494209534069485,0.6694356540084389,1.0,4,"{'GENERAL': {'n_tested': 236, 'n_positive': 12, 'score': 0.052742616033755275}, 'NR': {'n_tested': 140, 'n_positive': 6, 'score': 0.04609929078014184}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 3, 'n_positive': 3, 'score': 0.875}}",1,1,1,1,1,2
34673.0,9,9,0.1323995910234899,0.0147991820469798,0.25,1.0,4,"{'GENERAL': {'n_tested': 148, 'n_positive': 1, 'score': 0.010067114093959731}, 'NR': {'n_tested': 127, 'n_positive': 2, 'score': 0.01953125}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
24163.0,9,9,0.1441825876435703,0.0383651752871406,0.25,1.0,4,"{'GENERAL': {'n_tested': 307, 'n_positive': 8, 'score': 0.027597402597402596}, 'NR': {'n_tested': 172, 'n_positive': 8, 'score': 0.049132947976878616}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
34664.0,9,9,0.2950138026224982,0.0195652173913043,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 229, 'n_positive': 4, 'score': 0.01956521739130435}, 'NR': {'n_tested': 139, 'n_positive': 4, 'score': 0.03214285714285714}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,0,1,1,2
23412.0,9,9,0.3728541991173417,0.05859375,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 213, 'n_positive': 48, 'score': 0.2266355140186916}, 'NR': {'n_tested': 127, 'n_positive': 7, 'score': 0.05859375}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
26523.0,9,9,0.248489010989011,0.0219780219780219,0.5311188811188812,1.0,4,"{'GENERAL': {'n_tested': 230, 'n_positive': 4, 'score': 0.01948051948051948}, 'NR': {'n_tested': 142, 'n_positive': 3, 'score': 0.024475524475524476}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 3, 'score': 0.7}}",1,1,0,1,1,1
32344.0,9,9,0.3270642471223867,0.106668428470754,0.5555555555555555,1.0,6,"{'GENERAL': {'n_tested': 219, 'n_positive': 7, 'score': 0.03409090909090909}, 'NR': {'n_tested': 128, 'n_positive': 1, 'score': 0.011627906976744186}, 'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'CYTO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,1,1,1,2
32683.0,9,9,0.1141891891891891,0.020045045045045,0.2083333333333333,1.0,4,"{'GENERAL': {'n_tested': 221, 'n_positive': 1, 'score': 0.006756756756756757}, 'NR': {'n_tested': 134, 'n_positive': 4, 'score': 0.03333333333333333}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,1,0,0
32337.0,9,9,0.3089086872432222,0.0445205479452054,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 145, 'n_positive': 6, 'score': 0.04452054794520548}, 'NR': {'n_tested': 132, 'n_positive': 6, 'score': 0.04887218045112782}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
24235.0,9,9,0.3461665036712771,0.032994923857868,0.9,1.0,3,"{'GENERAL': {'n_tested': 196, 'n_positive': 6, 'score': 0.03299492385786802}, 'NR': {'n_tested': 108, 'n_positive': 11, 'score': 0.10550458715596331}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1,1,1,1,2
22361.0,9,9,0.2508001768346596,0.0682670203359858,0.5086206896551724,1.0,5,"{'GENERAL': {'n_tested': 259, 'n_positive': 11, 'score': 0.04423076923076923}, 'NR': {'n_tested': 173, 'n_positive': 7, 'score': 0.04310344827586207}, 'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,1,1
23897.0,9,9,0.276756181261887,0.1213309610931944,0.5211206896551724,1.0,5,"{'GENERAL': {'n_tested': 231, 'n_positive': 24, 'score': 0.10560344827586207}, 'NR': {'n_tested': 138, 'n_positive': 15, 'score': 0.11151079136690648}, 'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,1,1
32628.0,9,9,0.1033049645390071,0.028,0.25,1.0,3,"{'GENERAL': {'n_tested': 140, 'n_positive': 4, 'score': 0.031914893617021274}, 'NR': {'n_tested': 124, 'n_positive': 3, 'score': 0.028}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",0,1,0,1,0,0
21268.0,9,9,0.1103504699037816,0.0332009398075632,0.1966463414634146,1.0,4,"{'GENERAL': {'n_tested': 217, 'n_positive': 6, 'score': 0.02981651376146789}, 'NR': {'n_tested': 122, 'n_positive': 4, 'score': 0.036585365853658534}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}}",0,1,0,0,0,0
24316.0,9,9,0.0963062124442721,0.0051124248885442,0.1891233766233766,1.0,4,"{'GENERAL': {'n_tested': 230, 'n_positive': 1, 'score': 0.006493506493506494}, 'NR': {'n_tested': 133, 'n_positive': 0, 'score': 0.0037313432835820895}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}}",0,1,0,0,0,0
21395.0,9,9,0.3016047297297297,0.0282094594594594,0.6859797297297298,1.0,4,"{'GENERAL': {'n_tested': 147, 'n_positive': 6, 'score': 0.04391891891891892}, 'NR': {'n_tested': 119, 'n_positive': 1, 'score': 0.0125}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1,1,1,1,2
24276.0,9,9,0.1196184995737425,0.0309036658141517,0.2083333333333333,1.0,4,"{'GENERAL': {'n_tested': 137, 'n_positive': 6, 'score': 0.04710144927536232}, 'NR': {'n_tested': 101, 'n_positive': 1, 'score': 0.014705882352941176}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,1,0,0
