mean_predicted_value,fraction_of_positives
0.03954665383771241,0.048701298701298704
0.14672331287156412,0.13513513513513514
0.24681692210674702,0.2523364485981308
0.34849465664333645,0.2345679012345679
0.4558549900219519,0.3953488372093023
0.5545872571562047,0.5384615384615384
0.6514061877940239,0.6082474226804123
0.7531913378007098,0.7755102040816326
0.8513435213340639,0.9159663865546218
0.945552070245942,0.9772727272727273
