fpr,tpr
0.0,0.0
0.0,0.025
0.0,0.030555555555555555
0.0,0.09722222222222222
0.0013404825737265416,0.09722222222222222
0.0013404825737265416,0.12361111111111112
0.002680965147453083,0.12361111111111112
0.002680965147453083,0.16666666666666666
0.004021447721179625,0.16666666666666666
0.004021447721179625,0.20416666666666666
0.005361930294906166,0.20416666666666666
0.005361930294906166,0.2833333333333333
0.006702412868632708,0.2833333333333333
0.006702412868632708,0.3333333333333333
0.00804289544235925,0.3333333333333333
0.00804289544235925,0.3347222222222222
0.00938337801608579,0.3347222222222222
0.00938337801608579,0.3486111111111111
0.010723860589812333,0.3486111111111111
0.010723860589812333,0.3763888888888889
0.012064343163538873,0.3763888888888889
0.012064343163538873,0.4083333333333333
0.014745308310991957,0.4083333333333333
0.014745308310991957,0.4111111111111111
0.0160857908847185,0.4111111111111111
0.0160857908847185,0.4166666666666667
0.01742627345844504,0.4166666666666667
0.01742627345844504,0.43194444444444446
0.01876675603217158,0.43194444444444446
0.01876675603217158,0.4486111111111111
0.020107238605898123,0.4486111111111111
0.020107238605898123,0.45555555555555555
0.022788203753351208,0.45555555555555555
0.022788203753351208,0.46805555555555556
0.024128686327077747,0.46805555555555556
0.024128686327077747,0.4736111111111111
0.02546916890080429,0.4736111111111111
0.02546916890080429,0.47638888888888886
0.02680965147453083,0.47638888888888886
0.02680965147453083,0.48333333333333334
0.028150134048257374,0.48333333333333334
0.028150134048257374,0.49444444444444446
0.029490616621983913,0.49444444444444446
0.029490616621983913,0.4986111111111111
0.030831099195710455,0.4986111111111111
0.030831099195710455,0.5
0.03351206434316354,0.5
0.03351206434316354,0.5069444444444444
0.03485254691689008,0.5069444444444444
0.03485254691689008,0.5125
0.036193029490616625,0.5125
0.036193029490616625,0.5527777777777778
0.03753351206434316,0.5527777777777778
0.03753351206434316,0.5555555555555556
0.040214477211796246,0.5555555555555556
0.040214477211796246,0.5583333333333333
0.04155495978552279,0.5583333333333333
0.04155495978552279,0.5625
0.04289544235924933,0.5625
0.04289544235924933,0.5652777777777778
0.04691689008042895,0.5652777777777778
0.04691689008042895,0.5666666666666667
0.04825737265415549,0.5666666666666667
0.04825737265415549,0.5736111111111111
0.049597855227882036,0.5736111111111111
0.049597855227882036,0.5777777777777777
0.05093833780160858,0.5777777777777777
0.05093833780160858,0.5791666666666667
0.05227882037533512,0.5791666666666667
0.05227882037533512,0.5805555555555556
0.05361930294906166,0.5805555555555556
0.05361930294906166,0.5833333333333334
0.054959785522788206,0.5833333333333334
0.054959785522788206,0.5861111111111111
0.05630026809651475,0.5861111111111111
0.05630026809651475,0.5888888888888889
0.057640750670241284,0.5888888888888889
0.057640750670241284,0.5902777777777778
0.058981233243967826,0.5902777777777778
0.058981233243967826,0.5986111111111111
0.06032171581769437,0.5986111111111111
0.06032171581769437,0.6
0.06166219839142091,0.6
0.06166219839142091,0.6013888888888889
0.064343163538874,0.6013888888888889
0.064343163538874,0.6069444444444444
0.06702412868632708,0.6069444444444444
0.06702412868632708,0.6097222222222223
0.06836461126005362,0.6097222222222223
0.06836461126005362,0.6125
0.06970509383378017,0.6125
0.06970509383378017,0.6166666666666667
0.07238605898123325,0.6166666666666667
0.07238605898123325,0.6194444444444445
0.07372654155495978,0.6194444444444445
0.07372654155495978,0.6208333333333333
0.07506702412868632,0.6208333333333333
0.07506702412868632,0.6222222222222222
0.07640750670241286,0.6222222222222222
0.07640750670241286,0.6236111111111111
0.07908847184986595,0.6236111111111111
0.07908847184986595,0.625
0.08042895442359249,0.625
0.08042895442359249,0.6277777777777778
0.08176943699731903,0.6277777777777778
0.08176943699731903,0.6291666666666667
0.0871313672922252,0.6291666666666667
0.0871313672922252,0.6333333333333333
0.09651474530831099,0.6333333333333333
0.09651474530831099,0.6361111111111111
0.09785522788203753,0.6361111111111111
0.09785522788203753,0.6402777777777777
0.09919571045576407,0.6402777777777777
0.09919571045576407,0.6430555555555556
0.10053619302949061,0.6430555555555556
0.10053619302949061,0.6486111111111111
0.1032171581769437,0.6486111111111111
0.1032171581769437,0.6513888888888889
0.10455764075067024,0.6513888888888889
0.10455764075067024,0.6527777777777778
0.10589812332439678,0.6527777777777778
0.10589812332439678,0.6638888888888889
0.10723860589812333,0.6638888888888889
0.10723860589812333,0.6680555555555555
0.10857908847184987,0.6680555555555555
0.10857908847184987,0.6694444444444444
0.10991957104557641,0.6694444444444444
0.10991957104557641,0.6722222222222223
0.11394101876675604,0.6722222222222223
