precision,recall
0.49113233287858116,1.0
0.49146757679180886,1.0
0.4918032786885246,1.0
0.49213943950786054,1.0
0.49247606019151846,1.0
0.4928131416837782,1.0
0.4931506849315068,1.0
0.49348869088416725,1.0
0.49382716049382713,1.0
0.49416609471516815,1.0
0.4945054945054945,1.0
0.4948453608247423,1.0
0.4951856946354883,1.0
0.4955264969029594,1.0
0.49586776859504134,1.0
0.4962095106822881,1.0
0.496551724137931,1.0
0.4968944099378882,1.0
0.4972375690607735,1.0
0.497581202487906,1.0
0.4979253112033195,1.0
0.4982698961937716,1.0
0.4986149584487535,1.0
0.498960498960499,1.0
0.49930651872399445,1.0
0.4996530187369882,1.0
0.5,1.0
0.5003474635163307,1.0
0.5006954102920723,1.0
0.5010438413361169,1.0
0.5013927576601671,1.0
0.5017421602787456,1.0
0.502092050209205,1.0
0.5024424284717376,1.0
0.5027932960893855,1.0
0.5031446540880503,1.0
0.5034965034965035,1.0
0.5038488453463961,1.0
0.5042016806722689,1.0
0.5045550105115627,1.0
0.5049088359046283,1.0
0.5052631578947369,1.0
0.5056179775280899,1.0
0.5059732958538299,1.0
0.5063291139240507,1.0
0.5066854327938072,1.0
0.5070422535211268,1.0
0.507399577167019,1.0
0.5077574047954866,1.0
0.5081157374735357,1.0
0.5084745762711864,1.0
0.508833922261484,1.0
0.5091937765205092,1.0
0.5095541401273885,1.0
0.509915014164306,1.0
0.5102763997165131,1.0
0.5106382978723404,1.0
0.511000709723208,1.0
0.5113636363636364,1.0
0.511727078891258,1.0
0.5120910384068279,1.0
0.5124555160142349,1.0
0.5128205128205128,1.0
0.5131860299358517,1.0
0.5135520684736091,1.0
0.5139186295503212,1.0
0.5142857142857142,1.0
0.5146533238027162,1.0
0.5150214592274678,1.0
0.5153901216893343,1.0
0.5157593123209169,1.0
0.5161290322580645,1.0
0.5164992826398852,1.0
0.5168700646087581,1.0
0.5172413793103449,1.0
0.5176132278936018,1.0
0.5179856115107914,1.0
0.5183585313174947,1.0
0.5187319884726225,1.0
0.5191059841384282,1.0
0.5194805194805194,1.0
0.51985559566787,1.0
0.5202312138728323,1.0
0.5206073752711496,1.0
0.5209840810419681,1.0
0.5213613323678494,1.0
0.5217391304347826,1.0
0.5221174764321972,1.0
0.5217706821480407,0.9986111111111111
0.5221496005809731,0.9986111111111111
0.5225290697674418,0.9986111111111111
0.5229090909090909,0.9986111111111111
0.5232896652110626,0.9986111111111111
0.5236707938820102,0.9986111111111111
0.5240524781341108,0.9986111111111111
0.524434719183078,0.9986111111111111
0.5240875912408759,0.9972222222222222
0.5244704163623083,0.9972222222222222
0.5248538011695907,0.9972222222222222
0.5245062179956108,0.9958333333333333
0.5248901903367497,0.9958333333333333
0.5252747252747253,0.9958333333333333
0.5256598240469208,0.9958333333333333
0.5260454878943507,0.9958333333333333
0.526431718061674,0.9958333333333333
0.526818515797208,0.9958333333333333
0.5272058823529412,0.9958333333333333
0.5275938189845475,0.9958333333333333
0.5279823269513991,0.9958333333333333
0.5283714075165807,0.9958333333333333
0.5287610619469026,0.9958333333333333
0.5291512915129152,0.9958333333333333
0.5295420974889217,0.9958333333333333
0.5299334811529933,0.9958333333333333
0.5303254437869822,0.9958333333333333
0.5307179866765359,0.9958333333333333
0.5311111111111111,0.9958333333333333
0.5315048183839881,0.9958333333333333
0.5318991097922848,0.9958333333333333
0.532293986636971,0.9958333333333333
0.5326894502228826,0.9958333333333333
0.533085501858736,0.9958333333333333
0.5334821428571429,0.9958333333333333
0.533879374534624,0.9958333333333333
0.533532041728763,0.9944444444444445
0.5339299030574198,0.9944444444444445
0.5343283582089552,0.9944444444444445
0.5347274085138163,0.9944444444444445
0.5351270553064275,0.9944444444444445
0.5355272999252056,0.9944444444444445
0.5359281437125748,0.9944444444444445
0.5363295880149813,0.9944444444444445
0.5367316341829086,0.9944444444444445
0.5371342835708928,0.9944444444444445
0.5375375375375375,0.9944444444444445
0.5379413974455297,0.9944444444444445
0.5383458646616541,0.9944444444444445
0.5387509405568096,0.9944444444444445
0.5391566265060241,0.9944444444444445
0.5395629238884703,0.9944444444444445
