fpr,tpr
0.0,0.0
0.0,0.001388888888888889
0.0,0.009722222222222222
0.0,0.015277777777777777
0.0,0.016666666666666666
0.0,0.025
0.0,0.034722222222222224
0.0,0.04027777777777778
0.0,0.059722222222222225
0.0,0.0625
0.0,0.08472222222222223
0.0,0.0875
0.0,0.11805555555555555
0.0,0.12083333333333333
0.0,0.1638888888888889
0.002680965147453083,0.1638888888888889
0.002680965147453083,0.17916666666666667
0.004021447721179625,0.17916666666666667
0.004021447721179625,0.28888888888888886
0.005361930294906166,0.28888888888888886
0.005361930294906166,0.29444444444444445
0.006702412868632708,0.29444444444444445
0.006702412868632708,0.3138888888888889
0.00804289544235925,0.3138888888888889
0.00804289544235925,0.33055555555555555
0.00938337801608579,0.33055555555555555
0.00938337801608579,0.35
0.010723860589812333,0.35
0.010723860589812333,0.3638888888888889
0.012064343163538873,0.3638888888888889
0.012064343163538873,0.3680555555555556
0.013404825737265416,0.3680555555555556
0.013404825737265416,0.3861111111111111
0.013404825737265416,0.3888888888888889
0.014745308310991957,0.3888888888888889
0.014745308310991957,0.41388888888888886
0.0160857908847185,0.41388888888888886
0.0160857908847185,0.41805555555555557
0.01742627345844504,0.41805555555555557
0.01742627345844504,0.43472222222222223
0.01876675603217158,0.43472222222222223
0.01876675603217158,0.45694444444444443
0.020107238605898123,0.45694444444444443
0.020107238605898123,0.4708333333333333
0.021447721179624665,0.4708333333333333
0.021447721179624665,0.4791666666666667
0.022788203753351208,0.4791666666666667
0.022788203753351208,0.48333333333333334
0.02546916890080429,0.48333333333333334
0.02546916890080429,0.49444444444444446
0.02680965147453083,0.49444444444444446
0.02680965147453083,0.5111111111111111
0.028150134048257374,0.5111111111111111
0.028150134048257374,0.5180555555555556
0.029490616621983913,0.5180555555555556
0.029490616621983913,0.5194444444444445
0.030831099195710455,0.5194444444444445
0.030831099195710455,0.5263888888888889
0.032171581769437,0.5263888888888889
0.032171581769437,0.5444444444444444
0.03485254691689008,0.5444444444444444
0.03485254691689008,0.5472222222222223
0.036193029490616625,0.5472222222222223
0.036193029490616625,0.5583333333333333
0.03753351206434316,0.5583333333333333
0.03753351206434316,0.5805555555555556
0.0388739946380697,0.5805555555555556
0.0388739946380697,0.5819444444444445
0.040214477211796246,0.5819444444444445
0.040214477211796246,0.5847222222222223
0.04155495978552279,0.5847222222222223
0.04155495978552279,0.6111111111111112
0.04289544235924933,0.6111111111111112
0.04289544235924933,0.6180555555555556
0.045576407506702415,0.6180555555555556
0.045576407506702415,0.6208333333333333
0.04691689008042895,0.6208333333333333
0.04691689008042895,0.6222222222222222
0.04825737265415549,0.6222222222222222
0.04825737265415549,0.6319444444444444
0.049597855227882036,0.6319444444444444
0.049597855227882036,0.6430555555555556
0.05093833780160858,0.6430555555555556
0.05093833780160858,0.6444444444444445
0.05227882037533512,0.6444444444444445
0.05227882037533512,0.6458333333333334
0.05361930294906166,0.6458333333333334
0.05361930294906166,0.6472222222222223
0.054959785522788206,0.6472222222222223
0.054959785522788206,0.6486111111111111
0.05630026809651475,0.6486111111111111
0.05630026809651475,0.65
0.057640750670241284,0.65
0.057640750670241284,0.6527777777777778
0.058981233243967826,0.6527777777777778
0.058981233243967826,0.6638888888888889
0.06032171581769437,0.6638888888888889
0.06032171581769437,0.6680555555555555
0.06166219839142091,0.6680555555555555
0.06166219839142091,0.6708333333333333
0.06300268096514745,0.6708333333333333
0.06300268096514745,0.6777777777777778
0.064343163538874,0.6777777777777778
0.064343163538874,0.6847222222222222
0.06568364611260054,0.6847222222222222
0.06568364611260054,0.6888888888888889
0.06836461126005362,0.6888888888888889
0.06836461126005362,0.6944444444444444
0.06970509383378017,0.6944444444444444
0.06970509383378017,0.7013888888888888
0.07104557640750671,0.7013888888888888
0.07104557640750671,0.7069444444444445
0.07238605898123325,0.7069444444444445
0.07238605898123325,0.7125
0.07372654155495978,0.7125
0.07372654155495978,0.7222222222222222
0.07506702412868632,0.7222222222222222
0.07506702412868632,0.7263888888888889
0.07640750670241286,0.7263888888888889
0.07640750670241286,0.7305555555555555
0.08042895442359249,0.7305555555555555
0.08042895442359249,0.7319444444444444
0.08445040214477212,0.7319444444444444
0.08445040214477212,0.7375
0.0871313672922252,0.7375
0.0871313672922252,0.7388888888888889
0.08847184986595175,0.7388888888888889
0.08847184986595175,0.7416666666666667
0.09249329758713137,0.7416666666666667
0.09249329758713137,0.7458333333333333
0.0938337801608579,0.7458333333333333
0.0938337801608579,0.7472222222222222
0.09517426273458444,0.7472222222222222
0.09517426273458444,0.7486111111111111
0.09651474530831099,0.7486111111111111
0.09651474530831099,0.75
0.09785522788203753,0.75
0.09785522788203753,0.7541666666666667
0.09919571045576407,0.7541666666666667
0.09919571045576407,0.7555555555555555
0.10053619302949061,0.7555555555555555
0.10053619302949061,0.7611111111111111
0.10589812332439678,0.7611111111111111
0.10589812332439678,0.7680555555555556
0.10991957104557641,0.7680555555555556
0.10991957104557641,0.7694444444444445
0.11126005361930295,0.7694444444444445
0.11126005361930295,0.7708333333333334
0.1126005361930295,0.7708333333333334
0.1126005361930295,0.7736111111111111
0.11528150134048257,0.7736111111111111
0.11528150134048257,0.7763888888888889
0.11662198391420911,0.7763888888888889
0.11662198391420911,0.7805555555555556
0.12064343163538874,0.7805555555555556
0.12064343163538874,0.7833333333333333
0.1260053619302949,0.7833333333333333
0.1260053619302949,0.7916666666666666
0.12734584450402145,0.7916666666666666
0.12734584450402145,0.7930555555555555
0.128686327077748,0.7930555555555555
0.128686327077748,0.7944444444444444
0.13002680965147453,0.7944444444444444
0.13002680965147453,0.7958333333333333
0.13270777479892762,0.7958333333333333
0.13270777479892762,0.7972222222222223
0.13941018766756033,0.7972222222222223
0.13941018766756033,0.8041666666666667
0.14075067024128687,0.8041666666666667
0.14075067024128687,0.8055555555555556
0.14209115281501342,0.8055555555555556
0.14209115281501342,0.8083333333333333
0.14343163538873996,0.8083333333333333
0.14343163538873996,0.8125
0.1447721179624665,0.8125
0.1447721179624665,0.8138888888888889
0.1487935656836461,0.8138888888888889
0.1487935656836461,0.8180555555555555
0.15281501340482573,0.8180555555555555
0.15281501340482573,0.8208333333333333
0.15415549597855227,0.8208333333333333
0.15415549597855227,0.8222222222222222
0.1554959785522788,0.8222222222222222
0.1554959785522788,0.8263888888888888
0.15683646112600536,0.8263888888888888
0.15683646112600536,0.8277777777777777
0.1581769436997319,0.8277777777777777
0.1581769436997319,0.8291666666666667
0.15951742627345844,0.8291666666666667
0.15951742627345844,0.8333333333333334
0.16085790884718498,0.8333333333333334
0.16085790884718498,0.8347222222222223
0.16353887399463807,0.8347222222222223
0.16353887399463807,0.8444444444444444
0.17024128686327078,0.8444444444444444
0.17024128686327078,0.8458333333333333
0.17158176943699732,0.8458333333333333
0.17158176943699732,0.8527777777777777
0.17292225201072386,0.8527777777777777
0.17292225201072386,0.8541666666666666
0.1742627345844504,0.8541666666666666
0.1742627345844504,0.8611111111111112
0.17560321715817695,0.8611111111111112
0.17560321715817695,0.8625
0.18230563002680966,0.8625
0.18230563002680966,0.8638888888888889
0.1836461126005362,0.8638888888888889
0.1836461126005362,0.8680555555555556
0.1863270777479893,0.8680555555555556
0.1863270777479893,0.8694444444444445
0.1876675603217158,0.8694444444444445
0.1876675603217158,0.8708333333333333
0.19168900804289543,0.8708333333333333
0.19168900804289543,0.8722222222222222
0.19302949061662197,0.8722222222222222
0.19302949061662197,0.8763888888888889
0.19436997319034852,0.8763888888888889
0.19436997319034852,0.8791666666666667
0.19571045576407506,0.8791666666666667
0.19571045576407506,0.8805555555555555
0.1970509383378016,0.8805555555555555
0.1970509383378016,0.8833333333333333
0.19839142091152814,0.8833333333333333
0.19839142091152814,0.8944444444444445
0.19973190348525469,0.8944444444444445
0.19973190348525469,0.8972222222222223
0.20107238605898123,0.8972222222222223
0.20107238605898123,0.8986111111111111
0.20241286863270777,0.8986111111111111
0.20241286863270777,0.9
0.2064343163538874,0.9
0.2064343163538874,0.9013888888888889
0.20777479892761394,0.9013888888888889
0.20777479892761394,0.9055555555555556
0.20911528150134048,0.9055555555555556
0.20911528150134048,0.9097222222222222
0.21045576407506703,0.9097222222222222
0.21045576407506703,0.9111111111111111
0.2131367292225201,0.9111111111111111
0.2131367292225201,0.9125
0.21447721179624665,0.9125
0.21447721179624665,0.9152777777777777
0.21715817694369974,0.9152777777777777
0.21715817694369974,0.9166666666666666
0.21849865951742628,0.9166666666666666
0.21849865951742628,0.9180555555555555
0.22386058981233245,0.9180555555555555
0.22386058981233245,0.9222222222222223
0.225201072386059,0.9222222222222223
0.225201072386059,0.9236111111111112
0.22788203753351208,0.9236111111111112
0.22788203753351208,0.925
0.24128686327077747,0.925
0.24128686327077747,0.9263888888888889
0.24396782841823056,0.9263888888888889
0.24396782841823056,0.9277777777777778
0.2453083109919571,0.9277777777777778
0.2453083109919571,0.9305555555555556
0.24932975871313673,0.9305555555555556
0.2520107238605898,0.9305555555555556
0.257372654155496,0.9305555555555556
0.257372654155496,0.9319444444444445
0.26541554959785524,0.9319444444444445
